region,region_name,variable,unit,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
HUN,Hungary,Energy Intensity,MJ / $,18.26924311229898,17.234893811371172,15.301737311389727,15.133767691588773,15.160490941867854,15.602220517295741,15.167982931962156,14.758868676129755,14.952426329190235,14.554204456585108,14.50100402716379,14.954766721869744,14.615842369550045,14.974814535809328,14.43783770796476,14.45547611737486,13.905492466171932,13.58210807229085,13.272486822974827,13.287769292693994,13.772056852538507,13.508161123026285,13.586062112911693,13.301399768939623,12.869382972558551,13.065882697872315,13.855160839215795,13.722815854766194,13.289162190243168,13.129137785604156,13.081462900107475,13.311935628876974,12.614948860418258,12.333200443634752,11.957317717795688,11.118088475178592,10.951110093202896,10.221546514398787,9.93889490520343,9.62804067401633,9.856429978311699,9.305062521589294,9.1658336686111,8.951551052433613,8.919704029828111,8.993021495510737,8.564555946550449,8.101789210974028,7.537856991953091,7.237790707187989,7.356877593513059,7.3116722198311646,7.395099900797452,7.049332418612812,6.771148661335765,6.9260151255417455,6.734361525741377,6.044801598769241,5.754303324992194,5.779598261917194
IDN,Indonesia,Energy Intensity,MJ / $,5.011385836118647,4.773366427261784,4.615118741044148,4.391264199127608,4.665730664983428,4.604529724699259,4.321419331938637,4.299802136290177,4.4734700786918165,4.450026433293278,5.21043127935769,5.170990782109768,6.266045163968358,6.640801668904851,7.04628307360625,6.899987596479844,6.8582598763998535,6.835449535580658,6.923741002322015,7.125065849896804,7.361369241791851,7.374882012082933,7.422417006096091,7.401456560670428,7.61772259097199,7.942947518179525,8.058445566612924,8.267191477274102,8.296397558688897,8.13659795799818,8.221632142537064,8.175586853463747,8.546217861520676,9.626202200560495,10.469278282099378,10.749301388248304,11.144619078898847,10.996804558767506,11.402165778356492,10.755521786061337,10.452059165792987,10.091998708185535,10.169755100175001,9.758223846890811,9.620050829902695,9.725317749559071,9.714211957685439,9.645770274110571,8.588111590440933,8.35482034548517,8.144726857515959,7.692070240961494,7.9109392540771255,7.919582652313948,7.96518509730241,7.672198846003363,7.676171933029967,9.064568027561732,8.756065561900963,8.939660808788208
IND,India,Energy Intensity,MJ / $,12.976216383218304,13.369412040504953,12.71684107273945,13.076574192188827,13.60783840725536,12.58352678013816,12.816193779443996,13.654184633749425,13.450333119380481,14.192041321780186,13.861104248889863,14.30420545824361,14.065698632224048,13.59326503565335,15.279662076566076,14.756113929694166,15.468793479872199,15.006793500944154,14.808443747757842,15.188020711202247,15.329661018582522,15.714984652379538,16.20044143555993,16.062736466616244,16.496884867287246,16.806168001852647,17.487087485566718,17.542884246765716,17.177552895107905,16.896899596692755,17.0013448494141,16.545310389736628,16.809091832605855,16.70048475984679,15.805806921274149,16.074011501871293,15.44802785176808,15.454107516014494,14.851890187398697,14.764238523331356,14.540616594323614,14.107869210379176,14.2172077865359,14.662801409087773,14.680281436351388,14.125284207951974,14.079456283018608,14.139902318558214,13.675711518348953,13.607006166058113,13.030420722913089,12.59853487217706,12.193570974806176,12.082559671326871,11.853931239341337,11.862566895816087,11.763587552880495,11.471502762453971,11.34929514164359,11.147279632341316
IRL,Ireland,Energy Intensity,MJ / $,8.173585360868566,9.125944030744602,9.377766753557838,10.139487227617089,9.647049861289211,7.341983789502069,7.438907785704937,7.341087563990276,7.381574162934701,7.181498445436279,6.389931505823416,6.424459050808863,6.312129606065729,6.136317240546572,6.558310411819601,6.151619434264319,5.804245731185984,5.639926813745122,5.573127505037177,5.293133305271619,5.375464416937444,5.829022678407247,5.657395188808513,5.332575132362754,5.21064916011504,5.083825613915221,5.179319229087851,5.02867632160576,5.0052999435123455,4.9235073326852445,4.598545738556457,4.522170451257162,4.210385746081969,4.149407481191071,3.9684873554660376,3.7982033233953554,3.82065559133149,3.5580154699869695,3.376582749678717,3.2177261238806323,3.162408748592235,3.094251810536123,2.9777611644257727,3.0808019421169064,2.8951198702973593,2.889683524570739,2.6623989141916287,2.635813541050509,2.5311775220932065,2.2916114602356843,1.9207434512615351,2.001424430828924,1.8048071150421823,1.7002118597701243,1.6034874929936855,1.3749329222176183,1.232567611710628,1.1648748702793474,1.1754655945818275,1.1713310068950504
IRQ,Iraq,Energy Intensity,MJ / $,8.030601320888314,8.428415010119748,9.329192525345343,8.28364800685573,9.279714113470527,11.047539272459478,11.469183629040911,12.968202803045083,12.165643793274539,10.212672821290713,9.913968266836529,10.677376298243631,10.943194448824908,9.885646600530832,10.208785429530936,9.056390159156987,8.534044939862953,8.551229407558525,11.31702293453595,12.739739518270929,14.421816042526668,15.892916757098225,16.82486849827925,19.558576568739895,22.984452019406792,13.27336148062547,23.549241217955245,27.751382933441366,28.442448737403073,31.127755912166556,30.212520853129675,27.34321950758597,26.873410957740386,14.824447868285805,9.17018477395055,11.174726328811913,12.260340541073113,12.621204700212973,17.608784862643482,12.26638680645263,11.450265057758026,10.522948282363162,10.448566020334285,11.190546043257724,10.628788618881963,11.525823267296284,11.08576985692799,10.571380599134935,10.813543286932505,10.4598025077694,10.078799329044282,9.465046439325997,11.491875570845416,11.654957696604656,11.759771110847934,11.914577032904555,12.238419023230152,12.497227958035367,13.167242163782555,13.728543635946528
ISL,Iceland,Energy Intensity,MJ / $,6.829808520949551,6.678987560652277,6.611515678967492,7.433377931462575,6.909274108550717,7.17670536108148,6.89917579053759,7.072219634094653,7.815310012452096,6.938474911573742,6.62639685495143,6.376261749707988,6.143018962639711,6.083877800663591,6.047795226042906,5.596243773533665,5.778470029884771,5.68982396675167,5.964545118265946,6.035789971784837,5.813821001233827,5.814613999854865,5.608170504764921,5.889661421016233,6.165154527172085,6.216890868516434,5.985281737762256,6.270780747161536,6.483545963922262,6.332363132207568,6.5718591132226765,6.892073413759529,6.726235807711841,7.378428396737611,8.799009721874702,9.1900263696778,9.12921333354973,9.238457675229236,9.025683785279424,8.716181297968902,8.650993411590157,10.52434787437271,12.008716792542941,13.368441300255396,15.44367629950443,15.68653578500501,15.901121783322804,16.839467269930754,16.422570634859007,16.17880164791021,15.405131842958856,14.788011430019536,14.726578083480916,15.665633375988655,14.978897731533326,15.16379095289671,14.527493304011077,13.900098137642933,13.336019904057492,13.21411099816702
ISR,Israel,Energy Intensity,MJ / $,4.979360426396232,5.18198218099734,6.104088187084084,5.34534163795789,5.319796282977042,5.292246077283434,5.412982502996132,4.572319831688186,4.616446242051567,4.353979344652194,4.3335483142197,4.428567188699595,4.602611713297445,4.761068532044251,4.631215987114623,4.621295206204891,4.461705360298577,4.722902928038613,4.572345466923933,4.7139636661902955,4.202196498561728,4.242244598412334,4.2458947994334135,4.422042987683651,4.600342491075897,4.454393347350084,4.203337242252733,4.5506755157281376,4.746787589370199,4.610092917144122,4.863743521993806,4.762356667596341,5.026161938669432,5.080438196421598,5.09709462823184,4.42378282178041,4.408867416687444,4.503159010027648,4.573564862199316,4.455758365799,4.288828832842622,4.083526255189759,3.983216636142035,3.969940157423556,3.8088041174992,3.7508018372622884,3.6189651767259683,3.6943794693016914,3.351470158540112,3.142227057907014,3.237427833071893,3.153825438035634,3.078266556708777,3.0249981880146826,2.999543061650907,2.8783244512704016,2.6815941493396065,2.6505761438013455,2.3671089910578953,2.263796945062703
ITA,Italy,Energy Intensity,MJ / $,4.94276310371886,5.08511176489006,5.1777920596420355,5.274845150133965,5.387367532162455,5.680681524751347,5.896039805314148,5.954627676244195,5.836334817990425,5.528915147625496,5.501030467666541,5.444347455419833,5.248477691395899,5.250876186097426,5.113551532043286,4.819198627074977,4.687227189272101,4.5841057067895665,4.431435900921666,4.36032648817359,4.224591535047407,4.224918701222606,4.228382177572552,4.157559235273984,4.172875701513188,4.855620482024594,4.595220502913908,4.585041506768215,4.558372192562857,4.434005387794788,4.56126948933115,4.506666452175321,4.469408499268459,4.404767295680636,4.343516322034121,3.966531187944831,3.869064450815181,3.8972369993860596,4.045263823732927,4.069672581319905,4.055641271993922,3.9807462504428197,3.8519731149752325,3.8145290614207346,3.696593408552078,3.750609454266727,3.637613661816538,3.6133299316878116,3.440283393677987,3.3318341894070485,3.394632664793655,3.353351268015276,3.3389944449289826,3.302005236185079,3.248716907655145,3.1995477118451103,3.167163193856176,3.0106134385910637,2.804470052607902,2.759995457607324
JPN,Japan,Energy Intensity,MJ / $,6.5037064403618015,6.719153105151449,6.911552498699267,6.756969974817994,7.054225713222296,8.075479194958936,8.057847618582148,7.9799646953669505,8.211795273132276,8.176618183683578,7.851116914583053,7.884463368657299,7.556456748977566,7.3610068041793655,7.0837889149182125,6.614551683521032,6.244022774718348,5.874581433667314,5.837376926854172,5.835151803759229,5.670591825022579,5.487383571118798,5.49788088614446,5.4068215552354,5.295656506065888,5.193055540928178,5.182331136993868,5.226974661309912,5.321733773194816,5.526111877660304,5.547343705141614,5.495276060127827,5.537428163620319,5.513206079102987,5.626280817573575,5.5719699496327495,5.501993619701986,5.488333721770732,5.369551736168567,5.344581877401502,5.36797115468052,5.269459195836216,5.161182664256966,5.120944127129154,4.973471876308644,5.06519639082987,4.765234779410707,4.614555972213637,4.479574324320596,4.325670736872798,4.185781400745561,4.101971954552554,4.072341831199121,4.015078211668841,3.952779324473577,3.7860016831920134,3.845533634009293,3.7787175158117563,3.6221062664921773,3.568930238108362
KAZ,Kazakhstan,Energy Intensity,MJ / $,,,,,,,,,,,,,,,,,,,,,,,,,,31.911769462413485,35.83643537015658,37.37504521496283,36.18683490097578,36.6169816480824,35.82209179282357,31.019988678347357,26.893638349335397,25.82481488393736,23.590451672167244,19.311667569161326,19.196482702289345,17.760483353164012,17.90331669660412,17.32478425956447,16.27528649945078,15.874426861373122,16.19989364374225,16.588614752915582,14.671990223827832,14.663161658281574,15.555708684051407,15.637470679803275,14.78758639471315,14.916802290241908,12.103245381261221,13.348710821014258,13.831314157301641,13.74401583630642,13.310950710059123,12.532464013448958,13.446516476526579,12.96571778452119,12.726424806095967,12.295704341601715
KWT,Kuwait,Energy Intensity,MJ / $,,,,,,4.761697084525873,4.433174096197648,4.7217462184092485,5.035422438185604,5.553154303426933,5.643630313936882,6.313580850469199,6.713088540280588,6.868084067357656,7.355469397593941,6.859796227343226,10.856268770047805,12.099457756307723,12.3744481367311,12.530036818437344,12.544290764739808,13.230956879877823,11.300930718250033,14.187426322579745,12.134775326369981,9.706422490563263,8.294192166705534,8.03471414160628,7.354552230478942,7.917252192840755,9.720958911953003,9.564312979111397,9.711210835174828,11.539170780330092,12.197322843041192,12.819552979650332,12.88953019885554,13.255140436140781,13.49268525522695,13.637999165665477,13.581883438080517,12.161553217281606,11.16093146464314,11.764469494582894,12.838331434116883,15.210195130764207,14.04188023955459,13.583387693261034,14.248005787283478,13.818104356907073,14.724154694509052,14.220493493865074,14.956719292441969,15.037160631370773,13.499080895025427,13.4400054997483,14.774721084373839,13.82553256583152,14.966202968224035,16.16669572120051
LKA,Sri Lanka,Energy Intensity,MJ / $,4.737597417248335,4.631772381480526,4.45774416871303,4.341270953526273,4.14370394808075,6.733933886118006,6.719930575859484,7.091331795196008,6.975844741267776,5.51031078869739,5.395635020296963,5.1044612900293735,5.205854076728682,5.118247708784496,5.046837076190817,4.808135701843944,4.768276786590892,4.969021996567842,4.824911612921854,4.557219983070835,3.943604062206921,3.9342927775473426,4.1649571288499585,3.8714646544125406,3.595368788806758,3.7626327078390616,3.5963692197324164,3.821690015734407,3.7310214059806848,3.8334724865632746,3.8892579651674968,4.2855516112972625,4.137551906148643,4.163420701870906,4.299318690930104,4.5071038834589805,4.453321956828432,4.5010097971676695,4.286170004068163,3.9950766042518544,4.342638724446598,4.210079522338839,4.108919922176064,3.612167022490706,3.575617800579759,3.42658269079548,3.5696148913487606,3.5098390170194427,3.13402266486849,3.419982888930144,3.4059463955359894,3.7472248740364713,3.7465930774548517,3.724739856400624,3.844813393787995,3.6898746681772283,3.517452427886919,3.3349509466649776,3.5734005830128974,3.7247995583534514
LTU,Lithuania,Energy Intensity,MJ / $,,,,,,,,,,,,,,,,,,,,,,,,,,23.194297338171793,25.907143607966965,21.009370094975175,19.716889152934716,18.665437065717512,20.33045361239273,21.16663440693041,18.096405061608547,18.06936718537283,14.875147262451463,12.803069768885397,13.939044164068983,14.255969013681039,13.523645116993388,12.834549438975019,10.777712644177896,9.52778042511821,9.486482464483274,9.147145998842548,9.94922150697032,6.921858122886716,6.728550095433755,6.438700276928968,5.672735794461045,5.279455945184368,5.36887041408455,5.307259121612215,5.3001296571442795,5.240545450229834,4.947487017118713,4.918411827661618,4.618719587291619,4.121768854354419,4.198434821009975,4.22921312685673
LUX,Luxembourg,Energy Intensity,MJ / $,14.70023414862011,13.935337580752574,13.687295131615123,14.21250581069815,13.919339607980016,14.200205945806408,13.317969501488047,12.879515091578286,12.610696449559587,12.277746668623521,10.914844757116413,10.673758010983526,9.788452146531318,9.788104582454086,9.828317352497871,8.979658957802439,7.71405323977936,7.148524746899386,6.486671142883206,6.582013004209522,6.582646400110802,5.844340011082613,5.306846943485027,5.017619163295869,5.2599090786516935,5.284854391211448,5.225770273142244,5.150687877329223,5.008876802126465,4.634131665895196,3.9711010956382413,4.03469091825929,3.7401249894461204,3.3772492545564603,3.30479361136436,3.291501440243489,3.424956064841282,3.632372103674808,3.715722538697223,4.034264114959342,3.9943528908220967,3.6972994711537064,3.318906327134112,3.3033288488052923,3.2670093344264743,3.3175850922621484,3.201620199176737,3.0865484937689485,2.8429782931585184,2.682786240352928,2.546842460171799,2.392193874065331,2.4574383582892114,2.5301590470574196,2.503801377467191,2.142539674744541,2.1397047846785027,1.934259624140569,1.871525854775995,1.9414062099814753
LVA,Latvia,Energy Intensity,MJ / $,,,,,,,,,,,,,,,,,,,,,,,,,,13.798874114042766,14.865548964106544,15.65260611146132,13.790488760425111,12.757917163110054,12.150603758318027,11.574479766707903,10.085617849471408,9.744265689290867,8.504899995375778,7.806095336069754,7.995254960806573,7.654668192270888,7.034247080744036,7.099312714316809,6.536024274082367,5.6216781967006035,5.263060181055564,5.4018159907737475,5.949763782478998,7.128119786314091,6.252329761867101,5.85485776496426,5.686172825471091,5.29362664622887,5.271691354571749,5.381466518726886,5.363953688354949,4.897507152929647,5.081452891238687,4.646752117429501,4.555289592392165,3.9160302427070737,3.8348304292147417,3.7095075779450486
MAR,Morocco,Energy Intensity,MJ / $,,6.664132149056543,6.480900281977291,6.302312202563592,6.281128522745837,6.319396068211432,6.3219266562705165,6.689847745633238,7.406907298705782,7.474773574370403,7.1836474498769896,7.058601660565091,7.391628715055628,7.6842461941379225,8.177502573539405,7.931815507472083,7.9518562500701035,7.642083633960927,7.765068161179368,7.422387391967763,7.210608535977904,6.796233283567075,6.990583346654569,6.58921422594151,7.02628768937457,6.948843783325968,6.564728838399759,7.569319166071248,7.792278873266477,7.714956077615621,8.03250274624976,7.291217760075828,7.693213692289875,7.405087014842815,7.685483586269901,7.431482267141465,7.428539522338735,7.348900382226957,6.8796678908995945,7.5022205743797965,7.969009930356911,7.54919300047101,7.233240220442978,7.560734341607437,6.982655155789007,7.425031733332865,7.500342261369653,7.434285104878613,7.2365902038210095,7.176373184792539,6.957641357738221,7.015123972457277,7.004877302980403,6.970861117803031,7.391079515760362,7.317804695979196,7.509107637022919,7.340656400732981,7.148472023194893,7.0251783253450695
MEX,Mexico,Energy Intensity,MJ / $,4.582825982715786,4.551174892503867,4.361648914302198,4.324319573136043,4.601669031991017,4.59644396126072,4.685684670784141,4.797787500674347,4.816774765712583,5.058456307843452,5.157461236037278,5.24000362683349,5.329204584740279,5.581392205747583,5.642613662286367,5.676647936293696,5.657157013645097,5.942286803892657,6.187326253303017,6.234319241483986,6.384371127012929,6.601582748829503,6.751715893104911,6.700615064485671,6.795510615441041,7.076669521115424,7.038337855526527,6.900212207292012,6.719094143210392,6.855377115134371,7.095386710644575,6.823205481343007,6.557750875962587,6.447335953424224,6.303056604246823,6.381439309293754,6.378402817465559,6.575711782060092,6.641547107821762,6.758285316162552,7.256283948063483,6.993891768225091,6.953317949472243,7.09261726274904,7.513520747991253,7.112259710925801,7.19829457800635,7.012253718661391,6.986393291314505,6.707038362781231,6.496388742639362,6.583679185477288,6.6078422001573305,6.320217688494266,6.26389293920604,6.180938498359954,6.132778289204842,6.187465849826738,6.033641550972599,5.960752683883878
MKD,North Macedonia,Energy Intensity,MJ / $,,,,,,,,,,,,,,,,,,,,,,,,,,14.164918699190777,14.61738192054045,16.088970407506153,17.801751473194837,16.772538614328376,16.962792852056868,19.570123281944586,17.23930293934579,18.772570208429126,16.849822180944837,15.452379238520793,15.52462295810895,14.799740004651145,15.799311904096285,14.797554397102497,14.628413187407194,14.07021751594662,13.606289430097808,12.585950691894647,12.041643280519235,11.94078735292434,12.332924766052663,11.703036979246722,10.537136354289101,9.567640289099716,9.326038667020434,9.453193780642987,9.412668761444579,9.120536463332709,9.314300701706893,8.574411620190796,8.527602708660734,8.875870374314708,8.963006533516154,7.983090638092834
MYS,Malaysia,Energy Intensity,MJ / $,8.183585757586513,8.77396144187015,9.080829212290306,8.673956782204671,9.021492333556665,7.989679880702375,8.211246924182918,8.364702248598958,7.920205327701448,7.442971636684476,7.623772141685381,7.670180647662632,8.398441787929299,10.518671235901975,11.046755979510328,10.70785139466254,10.335583243016552,10.471630403236325,11.312227557784293,11.108963630466942,11.07734187836452,12.009992415905737,11.684523983408521,11.12171638455831,11.526302937843814,11.272009858726692,12.937923159839592,13.462130341912015,12.283886062662186,11.856179222585174,11.86327492795631,12.134589324356464,13.20938285138632,13.682463072298852,13.629780714614302,14.53222057392375,14.856250237631315,14.893601263293705,15.28664039982117,15.467145493572488,15.893561845718931,15.204254830276511,15.281663305118842,15.067022856687887,14.838255842177041,14.292792120336268,13.76620750598028,14.271720566206694,14.216854747558541,13.486222929024882,13.026168337483657,13.016335320195074,12.356859290334427,12.016232981331111,11.807759862706863,11.999260203018594,12.103890385251091,12.05444080177219,11.368273392790261,11.273433941044459
NLD,Netherlands,Energy Intensity,MJ / $,6.9117738094122165,7.205438185134549,7.236498945113966,7.606674920204085,7.971025642587775,8.473235643529849,8.56549125691905,9.608900099639776,9.695653566611163,8.901269176869345,8.974876605194687,9.371196825130292,8.976528208830441,8.918052702405534,9.02955109726515,8.368053451275443,7.997289764458995,7.486193750476059,7.368856501472511,7.423030551336503,7.466997519901488,7.624737001816582,7.632974107476352,7.403374941099399,7.122527189320642,7.006158543466397,6.9683317437287124,6.932605785187521,6.90381362843616,6.632305021333179,6.692914709677314,6.749768732292944,6.355478455080792,6.115658987008915,5.751565324468484,5.588491823259222,5.672537257398181,5.660074934932025,5.6898857043823,5.76054823858978,5.765210541680685,5.4478421831014385,5.327218683136888,5.147354399241976,5.26613064544453,5.645180508484604,5.2736740019898045,5.23191989311189,5.067512367175865,4.766797258880506,4.699519752585479,4.660083991536397,4.54780194413995,4.326173897809948,4.191918092269496,4.169344174332788,3.9911987935793127,3.508407480777787,3.384329210196327,3.2639791339309605
NOR,Norway,Energy Intensity,MJ / $,4.952205036417865,5.027156827690471,5.010130558005531,5.453611835984003,5.429126875240794,5.724467553124962,5.542768561376503,5.559565083098954,5.552158376983974,5.219264843583771,5.066428594286904,5.160228443417828,4.729439072144981,5.11476105343408,5.14605035093381,4.716440561657201,4.711772766106749,4.613827058558262,4.71636449152196,4.545381361656445,4.345353475237383,4.203050293163614,4.264514161354099,4.324745815940363,4.478067534337979,4.3478542898274,3.97428747062484,3.9773830325318826,3.980942146736455,3.7840852015767728,3.840212581776842,3.5542885256483268,3.519389712333469,3.5299762132442285,3.5136453841559345,3.609827766749314,3.306308755305872,3.3684339427538084,3.156217224710568,3.058772681539602,3.2258799499059565,2.9940078403003985,3.0807675554704805,3.0635609111372655,2.930976599895384,2.9230240074445235,2.902675205495072,3.0315435896715415,2.880688333727053,2.896055164634936,2.8982919754417886,2.8833961819481706,2.8523794638641817,2.807719492630947,2.647666219522039,2.7628436880597103,2.7136024452940766,2.513395899441501,2.567880677493666,2.513633251602667
NZL,New Zealand,Energy Intensity,MJ / $,5.050613673738058,4.998043033080191,5.130373863567134,5.279005558738046,4.916779228404376,5.493648230869143,5.381244263285643,5.4399094708688684,5.303654681032448,5.136588170045051,5.178291145447744,5.429816029108656,5.841204815226201,5.669174939773087,5.318964782841707,5.207924953054404,4.942497406663781,5.23792884690817,5.186009906379569,5.3073763890193675,5.286157935648606,5.470845182638373,5.505168456664089,5.731762906840763,6.064204342220791,6.393211405303002,6.688502409365629,6.7652057306040545,6.4326010166047425,6.309842290996342,6.164352678610555,6.142604396494578,6.230466913540577,6.107780419606004,6.059393474954653,6.114072509574234,6.005406609950344,5.789980955021105,5.40157491754416,5.193297151306688,5.126734828165116,5.060891163878592,4.918619524157631,5.1574753987354764,5.173308082646534,5.388629481323413,5.341597867575922,5.385399232466614,5.356904752047281,5.4712487041379605,5.392822698581007,5.2273343055415795,5.182381720438002,4.953882710376821,4.960747953425464,4.591232481240342,4.3471388677763825,4.100586407602858,4.109223685718851,4.165963427749995
OMN,Oman,Energy Intensity,MJ / $,0.219707443594995,0.2613385577214381,0.6979773957385689,0.4624240818628021,0.5241102346304128,0.4638339506998015,7.599403100931848,7.906035658379262,8.019773734854141,6.608882929335994,4.851337086013965,4.633354241608407,4.4191123573411,5.335676266391749,5.891866361907614,4.943611607923931,4.463684871887201,4.321228329975216,4.270510390165637,4.5370648739831845,4.706648098223022,4.97397047650928,5.368509374117488,5.2044432824275955,4.874196754895533,5.721480029134902,7.038843649518914,6.437836733676493,5.855674562306752,5.282969105917532,5.893209552789145,5.86670892337011,5.699565083250439,5.850874192342852,6.6287928379898435,8.803851256843323,9.34338628924456,10.026408712667854,10.63964347603701,10.839686664178863,11.640448335953815,12.151434111202839,11.67451132736907,12.51851504850852,11.718878653104197,13.595898195689552,14.483100100404611,14.511476005706115,15.45286863958456,15.176407693194582,15.432514438569411,14.744217534377343,15.274791854936064,16.113157330164473,16.183801694532974,16.20821672729764,17.363766230302296,17.066346590769747,17.294322181644883,17.463220408229205
PAK,Pakistan,Energy Intensity,MJ / $,10.3705240972951,9.880463074752956,10.33894252578892,10.908413041079381,10.356196339222686,9.211574999593617,8.491187649236391,7.642902054097651,7.639234531053543,8.049190419262915,8.04095396173983,7.711870891867758,7.944464344956157,7.725806713686401,8.124369590985,8.23487408903683,8.234702191800613,8.503325680924007,8.424504582417999,8.510217447149493,8.325820059866187,8.473769141428853,8.746007437201326,8.648268410186969,8.788596046322407,8.87016479043676,8.93482467213291,8.672951850981464,9.439270653399603,9.478449235310704,9.52158553648264,9.644198782711427,9.496052708795204,9.735600504892016,9.966949531944154,9.953300699181634,9.828699260554275,9.896815099044536,10.033488810792372,10.445397763025598,9.989827684721062,10.059383736460166,10.176134958393726,10.114023107625128,10.138436389742138,10.027912050914903,9.815699134378706,9.296536061094189,9.406321057315145,9.156141843759572,9.289913040063984,9.487682603404279,9.720890516001088,9.320151555908282,9.045741759617439,8.972643937553626,9.485991593323542,8.324576800332038,7.6096450110297225,7.239957178468231
PER,Peru,Energy Intensity,MJ / $,4.704924761015893,5.370325330202278,5.217782277230211,5.2776447563812505,5.092002208271861,5.1237353233620855,5.046625495009588,4.286301169705375,4.604464197483403,4.879930713997957,4.949167616453554,4.95141196173325,4.9529628086219475,5.056297702176462,5.013494096713295,5.084805832992242,5.000339008177012,5.010313811018876,4.805113661996366,4.8729309526254365,4.607567565441419,4.539921918441738,4.527347052914795,4.870872846423484,5.015039991361331,5.225946384452005,4.942921156183208,5.013396453150699,5.072657565598643,4.91892080578327,5.053817299344315,5.069204798186953,4.655712022891508,4.807879175091893,4.828154254006477,4.7641569802539445,4.580906586530638,4.461038072977102,4.18923601729065,4.416356411607723,4.348279863898701,4.019043838768959,4.136165493017891,4.198985728885128,4.22127782347527,4.540661677281928,4.742663094971258,4.629625281285938,4.482742504856128,4.501926599935513,4.552562856519999,4.67494578548516,4.500751413732719,4.518729545983437,4.536806638297207,4.395967330176037,4.5007308609551755,4.60659729486418,4.717032400631102,4.937900202888406
PHL,Philippines,Energy Intensity,MJ / $,5.287110086868369,5.6140006426197395,5.795876239638764,6.491981180448943,6.686471183265464,6.550954970445838,6.707172638458337,6.7251537464600855,6.894390247164037,6.241239892964571,6.4359332738249995,6.100037643651311,6.2812924949901054,6.201426362769373,6.32823024267716,6.262961989216113,6.439693224573296,6.195682462410466,6.434144830497075,6.408307655693594,6.780807961308953,6.480204497117207,6.713636056163606,6.867791896600603,7.159765633941494,7.216092981507446,7.275234773592864,7.740103236033552,8.157954256152232,8.198286430383162,8.743233889356691,8.82486177407731,9.258707611202011,9.627473104116469,9.624507938550291,9.472248206212,8.8579481614517,8.55136275173978,8.256205681443765,7.950707451288471,7.5364188834806525,6.916835154729355,6.717613148158797,6.651596478035142,6.579869713745425,6.2971178977045845,6.120881025891214,5.92006296098243,5.835694123019056,5.8221889683166745,5.992673131224703,6.035456815774134,6.039565173936488,5.868861482872878,5.714190083865017,5.807414040431319,5.708100313164296,5.5450434899414525,5.576076034546352,5.578445870033686
POL,Poland,Energy Intensity,MJ / $,,,,,,,,,,,,,,,,,,,,,,,,,,22.316379999887573,23.479679053779908,21.896818248042113,21.098329609713282,19.165468585812246,18.172394777170872,17.983194587825366,16.740752795241928,15.31817823516149,14.348964717740575,12.882838062569212,12.631578867781808,12.26241736907051,12.27008343916486,11.74563336702279,11.598982046633967,11.422135790003576,10.632881971297595,10.366639398797282,9.738666357943035,10.051825065073599,9.57993031199578,9.132242243619435,9.077329176042511,8.386547862048296,8.098007113938614,8.181439145923951,8.153585207165834,7.793352091605531,7.20731739650596,7.03031314654736,7.059600237936054,6.426072780140368,6.038157870865275,5.783641877648961
PRT,Portugal,Energy Intensity,MJ / $,3.0851187000440357,3.118203575697814,3.121013988072999,2.964861819607944,3.065651351456553,3.5414404329280247,3.679169563795893,3.6684955100170082,3.6880107952432786,3.804017014090509,4.06903225655149,3.8913036804050636,3.8339375125330357,3.9041997781721673,3.9370853439140605,3.8477649376567102,3.904189538393752,4.041198298743232,4.136430000655725,4.300498947869087,4.221165380730537,4.461050577494931,4.265973580637253,4.29280094793683,4.725640478335677,4.562710532364377,4.562240699137108,4.811681105252101,4.8600965032536845,4.952144120303206,5.19101970754584,4.906286638007225,4.85127843844097,5.096091759100532,5.228693827606998,5.0539930924500585,4.952498270725222,5.096624721175655,5.018446819544353,5.0059802942934235,5.098645764020671,4.741638873101152,4.66404416152956,4.494216371800414,4.581265963957978,4.4900500468244084,4.466953521363378,4.338641629038051,4.542018150474976,4.491080016493152,4.60978580060478,4.645353845973949,4.654183206277537,4.375957746772558,4.139865712325134,3.9562511380647796,3.7333177518222502,3.5359740148755607,3.3319087107380247,3.1935792989779674
