region,region_name,variable,unit,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
PYF,French Polynesia,Carbon Intensity,kg CO2 / $,,,,,,0.038918963042588024,0.05096002468882212,0.06160059540398533,0.05923987941890571,0.06377375140349763,0.07558877125962574,0.07894883816249429,0.07882985693796468,0.07064550007633275,0.06196918606059394,0.06405950790216439,0.07349305914262047,0.07499610636146058,0.07734426038573423,0.06741802022856819,0.06970668773391599,0.07639850186346334,0.07679186770394707,0.09372208322167502,0.10031898284747043,0.1297039252439766,0.11777595329741265,0.11699974870533046,0.11409980809751556,0.10528708484621296,0.0909409833416265,0.08773384896335688,0.08485803587166697,0.09020191647522637,0.09388037622584874,0.09280808309886324,0.09270843034776217,0.09717348129271483,0.09480498079224575,0.10284022429558604,0.1131595975068401,0.13462514483729504,0.13349553037885228,0.1406179836735757,0.13730387229674898,0.14730850242416166,0.14471750343254156,0.14102100901792003,0.14482258669809936,0.15188460630514128,0.1713653721680301,0.1695882920445455,0.16905399742631824,0.16908701492070283,0.16248633620603922,0.15892009316469635,0.15937867475251555,0.1515291171878683,0.1512775818187819,0.14730045184410837,0.15316981070272162,0.15499237727135484,0.1556189740493555,0.1551822377437408
QAT,Qatar,Carbon Intensity,kg CO2 / $,,,,,,,,,,,0.857681210516623,0.9428604945374621,1.0002234325142672,1.0437647590559291,0.8287632904397317,0.8177672135308477,0.7152844284456027,0.737527998870959,0.7186768081555711,0.9312190222701782,0.8580833974189889,0.8347537819015329,0.8610682108453606,0.7994046392011913,0.8355370733568964,0.8591730119025128,0.8742448611477625,0.7555251594523166,0.7399680429429176,0.8368358629322724,0.6460794759514691,1.0006819700972018,1.3849568932257108,1.6081722490337258,1.6714039677524568,1.6722990908807889,1.6644259891856743,1.568753788733979,1.2334659154456071,1.1622849618157047,1.196608708868159,1.3089182583013401,1.2012019947556463,1.195337989145326,1.0200029607305736,0.953522762983738,0.9477234148506115,0.7999264300814908,0.7056457183382614,0.6654283778237359,0.6277929588240367,0.6056798860800606,0.654975095311887,0.5544553803246769,0.5776491660396897,0.5517611828639994,0.5142277736772946,0.5982798357797178,0.5633151897936682,0.5940112670399353,0.6238875585904036,0.6249091699957192,0.612335575790933,0.6591183668446423
ROU,Romania,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5159301568561234,1.4028056659739787,1.4274124676625999,1.3068015608549035,1.2389486651232013,1.2125717422131028,1.1987313133426156,1.1524014589269136,1.0439075588224702,0.8895811476645737,0.9102317816912512,0.9174359724541041,0.8706301712370605,0.8895893225056685,0.8015078609711529,0.7513289687110972,0.7157864751349561,0.6935387616043182,0.625912757300185,0.5434983187249619,0.5434226239912766,0.5691122006760657,0.5427486511265414,0.47455573461945244,0.45866456116136506,0.43740480354880007,0.417069119106315,0.39985351267716945,0.37907982855102773,0.350194202625033,0.35049095502938254,0.34811443849139695,0.3163007234942308,0.2889536907080512
RWA,Rwanda,Carbon Intensity,kg CO2 / $,0.06887489650589047,0.09430254063396677,0.07801548540368901,0.08651127730235132,0.04296977858326254,0.052201624048950235,0.04503000183462202,0.03860740667588361,0.04919596634433498,0.04727226432211671,0.04459587615185173,0.04681819106236725,0.04944213573181681,0.050454259149951525,0.05237140210091082,0.12840563602286656,0.16341095552316065,0.16021607164791937,0.15884853895503123,0.1455887680703567,0.22271166217337604,0.25660392538591037,0.25511352730363046,0.27552033084405214,0.26197842271207544,0.24367825182833788,0.22415960132833343,0.22953944348175295,0.24871725678257967,0.2459114773280201,0.1928995703901338,0.17833604544613524,0.17106618527774622,0.1875044529236709,0.3606300108266914,0.2624419938814474,0.237522449844523,0.21694017481938405,0.1988707414257539,0.19892652529478214,0.18813142842869257,0.17585648563354733,0.15431819289773452,0.14814953401958433,0.13968441474849727,0.1273266599966788,0.11661531356492733,0.1141917466841763,0.10000567422325485,0.09955301648585488,0.0965243610157838,0.09904326298170456,0.10177290397086503,0.10581723073271192,0.10572615603415332,0.11355460859748971,0.1157881738290794,0.1227667937398364,0.12609311983956165,0.12284541831194364,0.12704916990108656,0.13943498903712095,0.12203503149574502,0.11311054931062525
SAU,Saudi Arabia,Carbon Intensity,kg CO2 / $,0.06846433668917054,0.08165212440248552,0.12778168218419567,0.13051396412857055,0.12175315270898612,0.0650150984723789,0.0913298440575004,0.3335518679059945,0.3535061396072697,0.40436339695225826,0.33998048441524115,0.3896249268581432,0.38578095021200576,0.425939703560199,0.3809554500268122,0.34001924374468345,0.3595955702344905,0.39518630264422744,0.38432910427647077,0.41555147194063996,0.4816804888722042,0.48448871893262396,0.5201627664730191,0.5953048941617848,0.5996271986158218,0.7164967564162761,0.8417455143375631,0.8088450042155925,0.8057967244935874,0.8071149354051173,0.7559834704065886,0.9668361172424369,1.012948775480335,1.0873490596280986,1.0550066841311134,0.8452056657517732,0.8034957001170526,0.6590096667298752,0.6164655754186895,0.6736675495403307,0.8399919746547241,0.8381547868258091,0.9256550182217973,0.8561857902178874,0.9463246242099893,0.8973859886574597,0.9467238880280157,0.831316722182416,0.8744103918534604,0.9497178185691874,1.0025222932808084,0.8568714730016416,0.9105635085534451,0.8494529856846285,0.9198228994465875,0.9735378372370161,0.9834232517638064,0.9480621746324801,0.9266486406968674,0.9391278962692674,0.8420734727216581,0.8248256808116877,0.7619377919240332,0.7649884931619225
SDN,Sudan,Carbon Intensity,kg CO2 / $,0.1294831431909022,0.13190901167099012,0.13218436712207102,0.15386245880271024,0.1722671144109104,0.21066606464547588,0.23794412860242634,0.28275781319784477,0.2702877330518761,0.3591254665499136,0.3934251623016293,0.3949410592325465,0.4491132627723104,0.45023499158002395,0.42308320999342214,0.27269173104544475,0.20701418936148963,0.1974959837022682,0.18960677493034897,0.20723954146182844,0.2141374360044268,0.19366665111294787,0.19204715127640493,0.19204659498392523,0.18125910893847044,0.2247449109593373,0.22254417665314655,0.15358557401194325,0.22298880164150386,0.15854194931535087,0.23312873812864499,0.20309151766583913,0.17019745437427228,0.11204956769411412,0.15456001834975372,0.15054870813767515,0.14692446316981633,0.15227992215477137,0.12709023505709263,0.13400725404242653,0.14028834156553352,0.1497919484036153,0.17925065490610909,0.18812351192703156,0.22832441554700472,0.2100127073978487,0.2155559614675402,0.23951860963809332,0.24109836073441623,0.25891502748350587,0.253752029635964,0.2500577532895271,0.3056635552854651,0.3335556313956522,0.32794748829202336,0.3898766237157,0.36083509805434866,0.36685894480040193,0.4016966177297048,0.4141318648867527,0.4058738829635027,0.44702182321230316,0.40906198778164093,0.5748686913817461
SEN,Senegal,Carbon Intensity,kg CO2 / $,0.21516160834516665,0.20519250569018557,0.2054724317985032,0.21352692340358445,0.22041203050048164,0.3989607763356077,0.3936761617573602,0.1622186062659609,0.021420186788519313,0.11449966469971445,0.2812551745584154,0.2911251063995717,0.2943591336013088,0.3322411290862555,0.38067352805333465,0.49357163559529627,0.3110686716141272,0.40411005859053023,0.4926328080168848,0.5075938852881828,0.5638966501870833,0.5270318621171501,0.4517521447438179,0.4117541924869677,0.4982219829131547,0.38863382178026495,0.37485092469683057,0.32443091240995614,0.36571825601981867,0.47514667661196236,0.4103376173755305,0.4303191870353679,0.43017425951126953,0.4387904394520167,0.4759977872612059,0.4034642353847787,0.4224577555000199,0.3560667363341267,0.3522087826693792,0.35823000001917443,0.37338525255532606,0.3906163629960102,0.4067414378227611,0.4277844588833751,0.4345802038667265,0.4405385963784984,0.3437239061784864,0.3675424214541878,0.34550821564137,0.372954168483813,0.47082064202974283,0.5293788902331886,0.47927195702609376,0.4991641931927318,0.5220796626593475,0.5538984851223469,0.5298037406319392,0.5293693429725707,0.5253901236900071,0.5635045836759341,0.47328678231672866,0.5079052554968356,0.49490835931589156,0.4616700497319496
SGP,Singapore,Carbon Intensity,kg CO2 / $,0.23413240994654907,0.32534010573464556,0.3634008654592199,0.4337746845412547,0.48839346869452055,0.3050124416313763,0.0546596073091338,0.28619456175431107,0.45869687998351955,0.5407020699184096,1.2285071244400363,0.9974126376249152,1.1746723377981272,1.0117178576138595,0.9873300910763687,1.0574254950397426,1.2099961274370719,1.065787415929451,1.1626168052849302,1.1578804889817647,0.9034928512033167,0.6886843356229652,0.7099250242323977,0.7695580218487281,0.6771020473071192,0.6904781147574276,0.7171601961002069,0.6038020574114066,0.6018703050651448,0.6349964780382307,0.6139121695168464,0.5846762227605977,0.5880084648048964,0.5522435984713006,0.6014276173963946,0.37867056645485897,0.41723512456397865,0.45519320635958105,0.38890191912243216,0.38173912779144265,0.3443604507995765,0.35388609453419373,0.3259442397779296,0.3272640835542737,0.28216486569803845,0.23323522007909078,0.21767772062094248,0.14526586323904958,0.2163824563463971,0.20937541204408558,0.17393189757801647,0.12939809384084852,0.18469252384613521,0.19080774327729433,0.17422355178386184,0.2010570015706913,0.12608504042630192,0.11985908653829813,0.14487494173699964,0.09654052649181323,0.16287288065559877,0.15215717287084368,0.13892461998468375,0.14123909388236028
SLB,Solomon Islands,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,0.1947986948739749,0.2621229615278175,0.23775481656699485,0.2704604532472978,0.2700009108826742,0.29302562006651667,0.3007784449396118,0.29062665584883657,0.28051452231982843,0.2752986736894806,0.24488407195576173,0.24834940895026575,0.22548800403751584,0.23159825693100825,0.22791963145225763,0.21531419563435988,0.22005286300923083,0.23030816343099852,0.23955225405291783,0.24072151240758752,0.2903323057857331,0.3309427552255139,0.35643583937393825,0.3495902490666277,0.3478357194300962,0.33263647273750324,0.3277146310437729,0.3282135908736593,0.3165128092981548,0.3186887389457837,0.3005039188956718,0.29215283982168766,0.28815494384411533,0.29398903175591024,0.25635348639590866,0.22411329923394221,0.20966552591053148,0.20083515201218208,0.19797361523946588,0.19703433390548905,0.20138037223553587,0.19839931049810253,0.20321624886801476,0.2033182166359433
SLE,Sierra Leone,Carbon Intensity,kg CO2 / $,0.3562858221965423,0.14177663460127204,0.15278512201730687,0.17048756019532746,0.1313242958099379,0.11366933768967347,0.1190270044454226,0.10012054430466738,0.14080702118222063,0.3879263185150513,0.28233298559908465,0.255383343842065,0.21380999651052013,0.1661430530222736,0.1550649227178796,0.15359312731866243,0.1327076624805219,0.15097890131444047,0.20429754290291202,0.18641035559622202,0.15953826631867626,0.17655564120039793,0.13462046029781588,0.17120707585882863,0.14697770915126274,0.16723331502003894,0.16792945115811048,0.11575146848129618,0.1144954986656589,0.09275124284829474,0.11965972539791458,0.13066416933263697,0.08173119586587499,0.0753877333080715,0.08008852090863054,0.07080270475532369,0.07186374399548254,0.06786751203514878,0.07143997881331467,0.05830602646123889,0.0842814408973598,0.12282669055974135,0.13167962066706465,0.12817450870229238,0.11707760092238911,0.09165083795822601,0.11970755518131614,0.09712455066869936,0.09719324840606186,0.09503416345173486,0.09652954810082157,0.11705014645302635,0.1238585682341206,0.13609485417303943,0.15898867837043426,0.15976541055374668,0.1581663290910745,0.1459285660325027,0.1341322957850584,0.1240170427039489,0.12793898506996762,0.14944846394090827,0.14777265488435457,0.13545511650032066
SLV,El Salvador,Carbon Intensity,kg CO2 / $,,,,,,0.12329636893817267,0.14420922729849045,0.12139866480039972,0.128011193489614,0.11686993775348184,0.136191438545795,0.1385244196965381,0.14510770008376797,0.16225450103498051,0.15430587624123795,0.16022842648019067,0.15986330416313035,0.15479786926530104,0.15339594670927806,0.15977539534014462,0.16928932248262904,0.15408600123638774,0.15843562576810344,0.16790233092602125,0.13958318438749187,0.17166364737360065,0.17151823002711827,0.20533532919763636,0.20310053826793295,0.21060117983063553,0.19520006489287794,0.2451387608648891,0.24082132373331694,0.2727846085186592,0.29575893115275015,0.3127830690215507,0.27402280853368427,0.3259454631747051,0.33601886542721676,0.32068221584476647,0.32182234938059395,0.3295031248832703,0.3361688099641482,0.3508890884032977,0.33801082053590686,0.3314964166666125,0.3389111741374016,0.33909197611186603,0.31056329202045224,0.31268346800678803,0.3063888942612364,0.30369452283454973,0.2939209242495321,0.270867881773246,0.26873959426397936,0.28448262799068486,0.27444339986081084,0.24293214719897802,0.2488482671345676,0.29285164739827235,0.2777221682831754,0.287688879570484,0.2857612741242221,0.28982106312206285
SOM,Somalia,Carbon Intensity,kg CO2 / $,0.09189508988939975,0.09912393262964257,0.11185888412542502,0.10505100587171406,0.14785208459164614,0.15294674997722124,0.14797963556483318,0.22790098878161705,0.15131292276585184,0.16125900932945042,0.20676110209116944,0.17498390423910426,0.19114364912920562,0.24477524500674877,0.3036838614498727,0.4030459333534923,0.3926502307106134,0.5749624263135369,0.37891629114141473,0.34895390728978004,0.572205100249032,0.18191688790671792,0.46260903005950826,0.6806603134249053,0.5040445327519213,0.5522267061909458,0.6077474748970406,0.5936808477034466,0.5802678417763228,0.5302543728230926,0.42573616529741964,0.37215234883725357,0.38481386104085374,0.34764715302902727,0.41820428906489443,0.3807017627555384,0.34622132194921745,0.31820736509963093,0.2821852337133087,0.2534154402707672,0.23125625586368445,0.2258695841518784,0.23454599041112334,0.21935191844681257,0.2047906589175269,0.1924456680775187,0.18072328576263677,0.18258287922681563,0.16906526188641108,0.15749135086395705,0.15123215650875255,0.14174335733737886,0.13205440791928305,0.12331319728405057,0.11315420598787454,0.10243704919311195,0.09681721027404165,0.08438274190188341,0.08268414896700776,0.08041303293038884,0.07746156528604223,0.0781119468924378,0.07048366063802615,0.06765582476299949
SRB,Serbia,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70324675885806,1.878302542418044,1.8537076863395443,1.8531859170366147,1.4256194088392513,1.688234866597686,1.7343397105219416,1.724325901426264,1.762599039725171,1.7806627698002293,1.4429511420831855,1.6363408317099037,1.4854649694009001,1.2281208627430795,1.1239005038121819,1.101293882529291,1.1792363543278588,1.0578949180015946,1.0729221664819009,0.9121883020357892,1.0592932836010942,1.0588995767010467,1.0459073913820185,0.9728963352259615,0.9279000180376994,0.9556475658718699,0.8838250223207011,0.8557219716070184,0.7998949620564224
SSD,South Sudan,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06138676835282467,0.06087243118161565,0.05871204201887238,0.06006700769072102,0.11564961818130697,0.11095759760896244,0.11305742126697968,0.15941321565705513,,,,,,,,
STP,Sao Tome and Principe,Carbon Intensity,kg CO2 / $,,,,,,,,,,,0.1916600262878025,0.1364124029057669,0.13335714706451868,0.1750226420788848,0.20701219441403357,0.19644708087809123,0.3092457274893233,0.2505687240557715,0.2739525863424407,0.2354694423797162,0.29094211507887013,0.3538914125101493,0.37188089229862525,0.4463862119718086,0.44336402112766654,0.43461424980564045,0.4307625504406916,0.4437653796922664,0.4039931210625823,0.3917117221516254,0.4003293959665846,0.3955784800664185,0.39282869106347107,0.3885545959651862,0.3801904011244571,0.37273568113985134,0.367227268167058,0.3636045994384442,0.3547362364389371,0.3460841119871479,0.3445393070851203,0.3600098890115861,0.3980641680783947,0.4135339418232588,0.4437815825943333,0.43706073422406566,0.439701178696911,0.42425215586116516,0.3993758900501014,0.4202266643533858,0.46393398796839036,0.43859549778307244,0.47339654155719835,0.4503405579924965,0.50082575208908,0.5214161004647654,0.5493466933836864,0.48903661725631337,0.46852403490995675,0.4713589525769357,0.4475258995196958,0.5239486007755496,0.5813799420111734,0.5995937993400968
SUR,Suriname,Carbon Intensity,kg CO2 / $,0.4157796912510823,0.39337417423372184,0.43685589791570045,0.44433294891644537,0.474760800172667,0.5574842729254467,0.6444182322439221,0.6998297522286082,0.7075773670272624,0.709595010705985,0.7308975955106681,0.7498417753936335,0.7672516525270843,0.9438379382166512,0.714460057996451,0.876350409808165,0.7966045986078713,0.6870269001598126,0.8123898084173915,0.7834338549067696,0.887746218556871,0.7095692336068732,0.6830706825957428,0.5213642241544124,0.6011746904146655,0.6060291958567561,0.6619013680391147,0.7055939440271672,0.6981702627237457,0.6621169376602601,0.6504867538079762,0.7375688324763894,0.7372846621863971,0.7930750252193378,0.7686874223716152,0.7755747807353053,0.7760804252990257,0.741972615491142,0.725283457925214,0.7419775348442513,0.7505418711370089,0.776302240827016,0.49861027629388077,0.46234059987773607,0.4311133842131732,0.42122892565844755,0.43576863366633417,0.41882790231268996,0.4422770655064945,0.44248241523080156,0.500911502741905,0.5501021306811968,0.4845587764408371,0.5945362123420116,0.6030582358105344,0.5293070484101337,0.5991986370885931,0.49010470934817485,0.4021190500707185,0.5014419663715194,0.6606656180453655,0.8017561061836773,0.77575051098623,0.7568434469529554
SVK,Slovakia,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3504595592311335,1.3702982374968957,1.3477284492491848,1.2541432146507758,1.1149242979808862,1.0627656953295228,0.9987906009022731,0.9483852047564932,0.9078621042213191,0.895805378707231,0.8496051062032484,0.8672909510786083,0.8078783147484497,0.7764911107714576,0.745384763383952,0.7000849971835081,0.6401033354437016,0.5560330652612968,0.5328190656282166,0.5129526327468223,0.48875444103198995,0.47138669532789784,0.43870016468368495,0.43151668571086166,0.3975530741066646,0.38718043488441417,0.3845633773890694,0.38668917293153826,0.37152412998880074,0.3398645514666505,0.3212775071886707,0.34358173371774,0.30647673508597834,0.29226129067639517
SVN,Slovenia,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5548214457891704,0.5637890010458875,0.592498061008353,0.5914149962065144,0.5766655018210757,0.5810939106476329,0.5883680030184588,0.577186721566607,0.5441513316907655,0.4967267217083765,0.46877110822777196,0.49369661095757567,0.4856857921004779,0.4623193867189996,0.4539848922491811,0.4431834670543537,0.4244479407698786,0.39996813160492156,0.40779050127657523,0.39120684372921377,0.3930074405126639,0.38805371296652563,0.3850661289738684,0.3727112660339064,0.32512396330746496,0.31949560018397394,0.32855853696034737,0.3158146866009223,0.3005610428043428,0.2807743289621087,0.2680341235568337,0.2512113365653523,0.23791066395777638,0.20780448793038986
SWE,Sweden,Carbon Intensity,kg CO2 / $,0.39075960597618975,0.36696290927246106,0.36980963016531765,0.3787713153101789,0.3869897006458573,0.3862930407768006,0.4385912604804509,0.4033197400270843,0.43814431242878854,0.46442304987883326,0.4660078999611862,0.42273831633396836,0.4142299197963098,0.4105859032230991,0.36382870736085254,0.35893760290288423,0.3880793886975918,0.3831993170335338,0.34908958936718415,0.35898844066848945,0.29827355108857107,0.2872958822807774,0.2545886171828287,0.23383425311669714,0.22064840250678908,0.2350370964118499,0.2275772414499517,0.21197168430105906,0.19882454651423298,0.18725968929089193,0.1925511357246367,0.1955646553019435,0.197264583438776,0.20140288753977054,0.20188000369514933,0.19227941828948025,0.2013481246644997,0.1799553865855391,0.1738640306210372,0.15885175112303376,0.1489690589107459,0.14939729056766093,0.14828819594055717,0.14710853977600474,0.13929588861810904,0.12917707750040391,0.12309178205336252,0.11759527335947076,0.11392600397542314,0.11050271741031774,0.11750378422362918,0.10551787148782665,0.1005770803497352,0.09623049092089184,0.09047250012553078,0.08654234838162883,0.08454670331715658,0.08116614436922734,0.07893729932172684,0.07473291070556709,0.06854692662658002,0.0681096439838988,0.06511564702537753,0.06359290187241096
SWZ,Eswatini,Carbon Intensity,kg CO2 / $,,,,,,,,,,,0.9117771830589795,0.8737518724675923,0.7907774171199519,0.7044357666000627,0.5606416046466027,0.5327191451822781,0.538338468499549,0.5446711221711793,0.6935965291649343,0.6839078308131774,0.6331194674596754,0.5174724956744909,0.5114751029048938,0.31428137057099037,0.364049317548455,0.4625241940182017,0.4291616046746848,0.3564907103563536,0.33451375361332086,0.29626293743226373,0.5389912082206629,0.48114795220239404,0.44456736038532907,0.368492816976812,0.5453455063895362,0.5131624108092717,0.3663717929585823,0.5156650318092261,0.510631839673535,0.5288533823814897,0.5074049346510829,0.454941063109625,0.43001961086216856,0.3844890483285049,0.3696886061053652,0.3538769988273406,0.33387089730683894,0.3277702275964745,0.3193754322523888,0.32572482772127115,0.2953593340070323,0.2920538530334176,0.32143576795818374,0.37060688869263936,0.20085273192870118,0.22212981249886382,0.25787219255177074,0.23740134484393327,0.24823733004954182,0.25391765248852477,0.2545672426034107,0.24228376313349362,0.26138981106748316,0.25929342534363375
SXM,Sint Maarten (Dutch part),Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5182850733196962,0.34593274188619255,0.42190679195444347,0.5057948022517353,0.5124093793998732,0.5121979158516857,0.5245771350652442,0.5195491546706664,0.5342094235173075,0.5586782754774381,0.5034725100425949,0.5499243167778223,0.5324798695014342,0.4671573975887843,0.46754101619616023
SYC,Seychelles,Carbon Intensity,kg CO2 / $,0.0,0.0,0.0,0.04881517447176495,0.0460871617905019,0.04658118839806917,0.040897819789015154,0.040692429040057654,0.037834686043805715,0.037834686043805715,0.13900628726820555,0.13498461475125742,0.16929954940084746,0.16818047190386454,0.19155866918483935,0.19803681527711806,0.23418139800123353,0.26098134415009644,0.1966850889660437,0.26691854433306306,0.22160269695775203,0.23940717450905644,0.20825250942014822,0.24598619075537242,0.23583214783974718,0.3246924788281743,0.3536749792693199,0.41217760581856744,0.3842184178061316,0.41290046133802955,0.2461634481979581,0.2746070425325643,0.2562277158524464,0.2540299288718998,0.28641153591313145,0.2798466942731115,0.30152395420153905,0.3149451059025677,0.3237537457649573,0.3338957941619896,0.33185007493327007,0.37114925343971095,0.37060285637285934,0.38549529426259965,0.43093992399184156,0.4070795090839961,0.37565878671734665,0.36146355501431776,0.381727333958607,0.4156804408232835,0.4010754651971214,0.3359779567403989,0.34051962809710584,0.3276057778157319,0.34824420084339275,0.34787966619821936,0.3445034478717338,0.33490265293807747,0.3333679970745143,0.31209282384744497,0.36233663633297425,0.36366704078192136,0.2990857790773222,0.29258084494943704
TCA,Turks and Caicos Islands,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2940024847180893,0.283347037343451,0.3668788927382941,0.3729886717480371,0.35651586024109333,0.3662830001691632,0.3671086275593037,0.3636675929735347,0.3305911450316856,0.3263718520323968,0.35702058275443466,0.192624871733406,0.18348422787313848,0.27443772416059425,0.21668477752127188,0.18863019679945656,0.17392732370402372
TCD,Chad,Carbon Intensity,kg CO2 / $,0.02255671590857996,0.020762725171049042,0.032374861201907586,0.03576206429713424,0.039617808689311244,0.04229605077251412,0.034162491500962996,0.04716854522687495,0.05034677425413792,0.06095981504936979,0.04624530776713894,0.057048640839355874,0.04539532674183351,0.06606383504845934,0.058649386557257564,0.06561183997700894,0.06371271353954874,0.06730570070976606,0.06637099975053751,0.08767377723626953,0.09671065668415414,0.09571245417314221,0.0892608591805913,0.07716273217284988,0.07966421082002242,0.05432325768486538,0.05894653508381141,0.06394141631016245,0.018456330134197216,0.027372760056416274,0.10508353974109144,0.09869983087517135,0.09660965444352222,0.11358300166963918,0.10544843349244334,0.1080290907774404,0.10959714048130026,0.10604514173497946,0.10150316899202247,0.10515484510567347,0.10837033453676138,0.10065520962488429,0.09680613765105824,0.14114554733313373,0.10803259652296818,0.09443768588584346,0.09854770075221343,0.10701308188203523,0.08315336228495991,0.11747218660969212,0.10492644528152778,0.09546767858332372,0.11530240585359644,0.13219544741379732,0.1331745781619788,0.13070700009054825,0.13430049843306077,0.13877389546465818,0.13683520648898237,0.1296492687282167,0.13111311789217056,0.15341663721917176,0.15405317942200333,0.15411436362933045
TGO,Togo,Carbon Intensity,kg CO2 / $,0.08772551150450238,0.10862238538632814,0.100485515470667,0.11563842990553352,0.12560693367363562,0.10878853820909759,0.13533956830408456,0.14137365218060077,0.1321184002745054,0.1484467304099501,0.16453607781035828,0.18866803588921086,0.22528480725570382,0.2205426146953425,0.19955595227649606,0.1553751613915317,0.1642281685900859,0.21984563249961275,0.1524117057522595,0.6246429620580172,0.31354148602148335,0.2883911593242151,0.3462658133997254,0.27913933163369103,0.2945358043303422,0.2647523897024818,0.33531311900752664,0.36393071354758816,0.3554571512683386,0.36312143354201537,0.3474677742122182,0.3757453243099778,0.3841248879772249,0.46924141787531176,0.38437640470882406,0.4159147176884774,0.41156456372537753,0.24999456605816528,0.3755191583123372,0.5256305020131716,0.3811732251196509,0.32908818960159003,0.3616919911459843,0.46250741435060044,0.45134251529359853,0.46737015626028006,0.39683431318997675,0.40590066548738507,0.39170545138165175,0.6685656446647265,0.5981445234641231,0.5452445244153011,0.45386179671349247,0.3179511867387637,0.282550686234382,0.3237518096966121,0.3854551553879413,0.31921184821089643,0.3311903887449366,0.352069343263753,0.3403643387637126,0.3573965932580747,0.3385241888620021,0.3100645910914715
THA,Thailand,Carbon Intensity,kg CO2 / $,0.23317327927851111,0.24707988827119967,0.27892954124225167,0.28578778273030414,0.35932346106479635,0.33085488294811566,0.37877196155543486,0.4476123973192963,0.5817540065881228,0.4649798188821444,0.44070416246055627,0.5254466627393531,0.5709844957971066,0.5794880761692457,0.5492308989589199,0.5262073680752907,0.5668530463645549,0.5759181723509224,0.5693723954922939,0.5657708222060591,0.5875270294168459,0.5239157713743282,0.4948678801387486,0.5242446698656228,0.5357103163459858,0.5426494560296992,0.5260616718771303,0.5278581387476391,0.525834101045011,0.5533152316996636,0.6009460168850723,0.6078094403070713,0.6242921112597591,0.6660210832763355,0.6926932931613655,0.7192138114189625,0.768974661409355,0.8255415596723835,0.7877312909974904,0.7888091596593003,0.7556950297455151,0.7519874373373079,0.7594138886188797,0.7331189860905885,0.7483685413401363,0.7425212265981743,0.7123290787574402,0.7014589227496916,0.690070581238765,0.709084507120481,0.6946433928079727,0.698459601947533,0.696515529045371,0.6824366348216049,0.6983942255636663,0.6885100640138533,0.6826066599167571,0.6536396370777943,0.638347531408948,0.6112100147154835,0.6275128523170325,0.6072735916617059,0.6042596768793318,0.573921468295552
TJK,Tajikistan,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,1.9211852634548423,1.790189154865516,1.7600278652232753,1.667695605627311,1.7659003817324381,1.6981280861794523,1.4818226328333235,1.5631071450841516,1.3228736610490326,0.7656179355848328,0.9076280544862744,1.2582546172553457,0.9422189331700583,1.038906148515481,1.0100796677229533,0.8275007827817298,0.7733191629343628,0.5727408549490577,0.569199881543155,0.6380617352079072,0.569735620846369,0.5795395491149713,0.6534076230994992,0.543441037827155,0.44139956743006037,0.43013631869784374,0.36960162206238717,0.430869845500754,0.397555453285252,0.5896219519330765,0.6410356471367936,0.6437907415742492,0.7241902742871349,0.7910445116786142,0.809303395809153,0.8141518596910355,0.7399983058891108,0.6715636876811363,0.6272241207433356
TKM,Turkmenistan,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.982301892335022,3.666848606231922,3.8760453316764107,2.536468452588507,2.4261095435140945,3.0002744996870403,2.5422338816322765,3.8225109849966867,4.1615865353808905,3.571386815684363,3.972571827995167,3.976675498630512,4.061680547242018,3.808929466238033,3.1563111762434533,2.7871455920536903,3.6337800134329243,4.210375598696278,3.6172196028452173,3.366376121249995,3.011760506683743,3.1732911096522525,2.6398249326527585,2.727152630209073,2.5251455385506327,2.2542093142933317,1.9724017927394177,1.7569737527636287,1.700052941240196,1.6084945659522758,1.512255035412192,1.417678389730034,1.3738713118870949,1.3338200332026082,1.1933253991235475,1.1486336837161946,1.065134951396991
