region,region_name,variable,unit,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
KHM,Cambodia,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,9.331196973591721,9.331196973591721,10.936244806263158,10.936244806263158,7.720415190181426,79.79728216531718,83.85499269017329,94.08121131092611,97.92095251898232,104.51662408105477,101.63638608631696,101.35042968914743,84.10108937370991,77.63030576049663,75.02007005782282,207.4015753701256,199.4924479565579,192.6945018737096,190.13819715126135,300.149154136886,287.1437911921074,274.4673775099699,254.9701828978283,311.76609262660406,279.32178587755965,267.6969546211525,279.00635222043354,253.0876994130225,240.02560508329128,217.8599351540136,189.76267037553515,220.40080424537118,244.69897861772588,256.83394950018976,287.09253312459714,302.33751905411356,293.12845989032814,287.8628639842731,269.4487996016685,297.23394749194455,338.6289529287227,408.0292816618377,428.74907723052996,454.4965878681788,562.7317891705536,657.5484505887193,631.2945153412069,603.0840979054302,589.3648381208893,568.1554304133896
KIR,Kiribati,Carbon Intensity,g CO2 / $,,,,,,,,,,,259.4087139627542,353.9847484955567,276.355095433394,326.51838215631915,202.24430524188767,191.98388076524407,262.15928817133147,183.22431795794466,181.3032405671273,239.2359139911226,276.3957945909731,260.4505084827856,230.4059700725689,218.894176580533,192.14982698897924,221.47314272554598,189.22676122855682,224.1741383002457,183.68091756418832,198.12938745064736,211.6435347438912,224.31434309288025,211.11784914786767,241.5287188994763,236.68784521351216,230.34818339781447,259.2766514507959,227.78678103631432,218.09825880779755,226.98289573086407,265.8061973932794,246.99130328671677,297.5719326438541,302.33512240068444,331.84093731032493,354.9074177676329,361.33396205678673,350.6221747662522,335.5943222066112,333.80246657825336,405.85817860524975,368.46630736340245,348.25478461368294,323.26353336044195,319.22954868870664,306.03562342244265,267.91825797848657,327.0997709498767,316.10121955782984,306.1089433848442,310.6697845321637,286.3850804105979,273.87887817686556,265.5429296996173,263.79552437792006
KNA,Saint Kitts and Nevis,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,188.86321474966226,163.58103167564371,168.92251790184235,218.08489588565877,230.10291861400057,274.6193079091776,211.08777322686555,193.8972191149635,178.6246864787091,184.14940884182374,162.02675873004296,178.01001875195695,168.7621978314251,259.2503599507063,264.1764291053931,262.09710436112425,253.5849541954918,256.35409967980684,250.63060283781118,250.7241722018947,247.74711225108274,268.61355996265826,272.92866734748037,271.0921184995621,263.0412935265589,286.52261527358695,298.25412780748684,308.4376361289022,261.3556162109145,262.9346485587012,280.3732402499321,251.86912152996405,265.16631364646196,265.3100963480297,269.7922844496174,267.4133349904783,252.9274684679988,238.96734581122473,241.14776552524674,239.38879919606717,242.535842326434,244.97723199861298,248.4839790399849,272.71577255283427,263.4830763189323,255.24021872952255,244.15547562927372,250.6118676321502
KWT,Kuwait,Carbon Intensity,g CO2 / $,,,,,,,,,,,450.8491405983221,456.460816439319,447.3373859385292,420.0253104142172,384.8735085998135,381.95090270195135,393.3292645033702,381.28960114277953,433.10479901548604,319.8162980070716,554.2482968788037,698.4625267053916,664.3687425306374,628.4131267812675,783.922236137567,841.6821486681612,939.1768004023602,773.7000672672688,899.709659598025,779.0812597631227,1115.809373929936,752.0472972055355,811.1256103272617,1002.6276556222738,1076.999792601292,1009.1330281133357,922.9314618853541,987.5865071466536,888.0077726371138,941.3490830418241,897.4190450252769,962.9321396217621,950.4753594560171,842.1516524622459,805.0518054254696,824.652357227275,783.5285157238162,749.6435399722506,799.1458281247633,904.7067979932158,935.9469278259261,829.2869387092783,903.1366832024518,732.7050656319966,658.3576599420994,814.3912523580128,881.975819441189,889.9231268235544,887.3165735761617,886.3160067597469,801.7029033887566,768.9656946609078,949.6437621970632,1026.7646196643448,1108.0669955295016
LBN,Lebanon,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.4916870253421,987.1479376174485,795.0461862024616,548.6881851202644,564.8172448875056,542.8425180535779,538.7996367504617,558.2697149466011,522.0408837430926,611.6195518651406,636.4062588199672,645.3931034012305,599.5037668305005,612.4377390413405,586.2887704114318,647.8647563746974,564.0165477960134,531.4469129573786,464.94410161450895,395.2569582976074,459.1887958799567,501.22291612582154,442.9172613496526,444.9834950691207,478.1299143586344,457.03223185661506,482.74119125287353,515.3530108283084,521.40030394726,543.7621586251072,514.1943159619616,538.0313846457469,645.1166052051511,570.1474873709715,452.52550504308437,461.8744679352954,
LBR,Liberia,Carbon Intensity,g CO2 / $,59.195425381728185,56.501346857260415,87.42881173194303,120.17386290935946,155.5230772645754,170.8948461930436,174.33132676932007,163.3144739307295,224.90062553385656,301.8219578017819,322.92133079926435,323.3735731895736,306.7836005078809,308.51741443577765,342.6443465108205,305.8564527419265,288.8736223885206,283.5412158550615,276.35731319481425,345.73417768283645,378.2680172474438,367.06101085797326,116.15492273166029,140.02546714858872,140.79543440425445,146.20955517374549,150.11665709531937,159.09972714713885,173.2774670762264,192.610843834131,272.00201842798185,260.3930213345263,419.45834348046975,666.802162093354,848.1008591031805,887.6292925384304,813.3468890860604,411.5653400558586,335.11072008107516,218.87298771837706,182.0724232517099,181.88271758234484,183.0280705423382,279.37654672685227,320.7928846576947,365.1937063432294,347.6154202405593,298.24685831140977,234.97752968161964,219.44440649152804,281.03745860597223,301.16761846352784,310.27917734495554,272.76505360371186,227.2615624472596,216.50904194998344,203.54768277449492,205.0338855330858,184.84994739447842,290.11684659634443,249.31313284265298,239.24667607344065,251.9599432228636,232.3928006587134,228.50930608029307
LBY,Libya,Carbon Intensity,g CO2 / $,164.6064487842799,258.35777226064135,171.030406416499,176.7180354468969,55.2591082682256,65.99184265954406,144.03686120435177,912.5030197992139,1110.0855851956753,1157.886318195656,1003.3477568446003,709.1687923714954,457.31443129046187,429.6155636630442,225.2452885584096,268.2527274598874,337.55469587704727,350.15484311375116,355.01464762857074,399.30776474056864,409.65612073000085,542.6659185388048,562.7854618501628,569.1393948107814,562.1825576857292,569.0003342540288,701.7716472005864,785.174612216606,815.8690825602722,780.1902652727806,740.95019666985,747.7891769460388,667.7248058888218,725.3914829193393,944.213405117879,1026.4916931343284,993.1928990027826,905.9657336049352,937.0416265884488,904.9915805497416,924.6066107531252,938.9897563762181,937.5740998944881,876.2757790977511,859.6114625776929,756.6614953831689,652.9197924703717,530.3111961965452,594.6772360680503,646.1737276020601,704.8748081473284,1284.840180468149,791.2983007160008,804.2259552816619,1391.131707553512,1249.3698889344041,1195.6136863551505,1055.1692962018922,912.7356702611318,1210.4824101885297,839.847414898795,1020.5399335934063,1164.897490971902,1151.5525248619435,1177.3519414779694
LCA,Saint Lucia,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,144.11112231652683,185.64580424710823,271.60532310493386,210.02375895329476,165.69329287909605,193.51990049439812,166.52363050791706,171.87755752937147,179.20335388965879,161.11905268719363,172.2620688019584,170.14521455471743,156.12373530634724,154.70044172576357,160.41211239778792,168.98959158796927,185.39007898397807,202.4311353869427,210.16160682575156,217.80678572411256,219.32921592217147,226.99233002673094,231.13739969757253,233.53591735610286,254.77448939477617,251.12892207292833,255.75568356890435,252.31715369498656,248.7079415891247,247.33136677060182,247.52178853473566,237.89972845691275,244.82559871304375,277.6782570646736,266.1615969930545,268.46995030504286,273.4432709936493,269.85929607178736,265.5306384626576,252.81070775404945,255.91970418094309,256.10920347222884,254.20442951410996,326.26547985218116,303.34658544173703,258.18337126522545,252.09018745412078,251.96865135870695
LIE,Liechtenstein,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.471359314461733,,,,,,,,,
LKA,Sri Lanka,Carbon Intensity,g CO2 / $,,357.55495973292426,377.9272140904823,364.43804626501105,314.69444313211267,358.88350045650526,342.1916079802609,355.98143529256066,369.9370045803563,457.66024918079836,366.9696345920872,321.6435483332414,357.52838434165426,347.4362748728944,265.37384161376923,246.89253875142134,230.9053387756815,228.75326803001064,254.91585839854213,265.65944685848166,223.06409428359277,249.49322602809679,267.2910891875325,277.7176995099409,209.303299208036,202.34074388780869,181.0272313999178,195.90275163410638,164.41746706753446,160.2313925780881,167.44975744404007,172.90320160167505,203.08570792686572,185.30760018929323,190.82507377183376,193.59329052170077,223.88116390610034,226.9049005506074,223.1752247994755,235.31153045050323,264.60907799948205,273.2636594000322,279.12039533692325,262.85139598100926,275.8428347870387,254.43698274355796,232.93788566797951,224.57323921030297,208.46444486047645,217.3141845584816,203.17630831463975,213.16992711844318,208.61007347785045,184.25065153244378,209.12166848764465,225.39555933958866,249.90573535770295,232.94088905930207,206.81919863588524,217.24862166132115,220.30142263722388,215.65985891077293,205.42280579334255,219.35373650017024,226.9781788475795
LSO,Lesotho,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.67406178813,1478.559454178165,1435.4365472690336,1425.1966297058252,1381.0442016461338,1363.374207142447,1313.2752818551583,1290.4188901184746,1294.5581134677982,1304.1373868579096,1273.12796545113,1243.949943111062,1256.7621442349352,1218.1358173523117,1227.4122997185887,1206.0654681115088,1169.764364899764,1144.9973772424628,1109.9866809095208,1174.5567391240384,1145.2675663827142,1327.4265772814335,1263.2753170491292,944.61566439795,979.9695229610651,866.4336577983846,828.7607094618239,965.4637323872948,928.1480215998017,951.0567704875282,940.1137665106593,1433.1892675399358,1153.485865672157,1107.170437375323,1111.1684293582746
LTU,Lithuania,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.734909077,1301.171524938376,924.9036368662843,851.1681156304873,911.3455983494706,842.6022056952615,838.6432052927702,745.9732894098915,732.3586390327544,622.5634737405892,530.0766339847956,529.3530203355853,498.86852403622254,451.0177205262891,443.37702572991515,430.4493007715917,410.42756221605157,402.767026166664,378.48946731399707,382.1857481673842,409.4159109988929,389.46708259341887,375.63932489527576,337.7560490566364,317.99221207740965,314.03274534134107,307.1803726659271,297.5790172902828,286.55621198794444,278.5050572212457,275.3722499499445,264.1972442809972,241.14584642100598,233.09850685932133,227.42840595849657
LUX,Luxembourg,Carbon Intensity,g CO2 / $,1316.7946149319216,1276.2835587108902,1254.7974112695329,1202.3141745925368,1198.1088357601739,1196.9084090452602,1126.9553369000532,1099.7011392049553,1139.619947330286,1114.2704002347891,1140.9186217534548,1067.2096633242643,1024.122077177889,993.0457413960183,969.6183340997601,853.6592189873265,832.4152494436731,756.8425099122984,788.7224501625387,788.659080572146,712.3057913152217,613.6006882711525,571.0523755351321,519.6991569084134,526.6338695295017,525.5653660898737,471.35688285283715,438.39512410898953,417.5305192862103,411.461651384141,468.3865260878168,453.4345347582222,437.04937604521956,424.5527995939605,381.939559615478,298.46943607136205,296.0043635365225,261.29268156704217,219.40778149747635,215.0774601215567,215.564867012176,221.22457633314752,232.31141022518628,237.10002726956958,257.185201014467,256.4741666434854,238.50758066915313,209.45600980335092,207.56906326968377,204.00958283070713,207.18239432169426,203.19058946694335,195.71899364586787,180.36256596247466,166.95828615042237,155.38090843553607,143.940817249464,144.7897035405644,147.19404531796943,146.16083559985302,121.58296660433099,118.50059290075583,103.64013851646001,98.14261777887135,99.96707042955178
LVA,Latvia,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.5329459257237,1009.9230289305393,1178.419267585779,1041.706006478419,886.7194707316874,788.4618140560742,777.2931657104342,670.8930769613469,602.5282788514874,544.5156342787951,472.0550268544698,469.3853305530512,437.3570072238871,414.3860081710989,381.38613553137867,345.21353469465856,325.5336807268934,306.43423873441606,301.0549430326795,326.1217454666366,388.3802893171683,344.0604665348672,308.781783961197,296.3702295827465,282.54596175807205,275.6705685826236,266.89624878258434,258.2888323219232,269.16462415050995,260.20942876542887,247.16606612422916,238.35464320254874,214.32801663110322,207.80915380104378,204.67859216612266
MAC,Macao,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,82.49348921131349,105.65194266406255,86.41240140664634,103.9803530672197,116.46152507139684,112.98199443410698,104.00519898565679,105.80675464193287,85.78302701396635,88.80991164551857,79.2760334282506,84.96485342057609,87.18429212758416,80.47098871137563,93.44382076471891,98.45688198488264,108.98149143601876,110.19753626298478,111.70997710433967,110.91751919183622,90.60632347585005,83.08626289357728,73.0535395820278,71.81977301180676,54.782875198813606,44.84158206563226,35.90911665897082,59.51753868980813,31.006154538024546,26.705475803657393,21.399019607310436,16.882784699147717,22.534264726311477,39.366198207879684,39.799177945064656,39.2088205470278,23.748411030317257,23.79801856504564,44.400613691184525,35.8140166675746,45.38038105833421,25.776410634882108,23.99559215354303
MAR,Morocco,Carbon Intensity,g CO2 / $,,,,,,,473.9796166938374,426.73017717426126,403.53890565618354,385.46306325677944,460.79010770747067,490.55391080234256,469.60139963087056,542.9922964783265,593.7052110607825,550.3397773235166,515.6800286725083,534.2436328795172,537.7731934439167,626.0847258096292,602.8460648307265,609.6786893614035,601.7963586643857,618.9135147319006,582.202652739505,550.3455702015842,532.1976023791889,568.8236591119896,534.6505568671548,562.8185440359176,535.5394755085592,530.6364221159582,565.999661698538,617.3717968678741,586.2289543024127,633.5327243351829,578.9599559900402,597.1640522083612,573.6403962977797,584.3095130842138,591.1413279663644,608.4365983313314,594.5338148787155,548.879561269014,606.0565519339478,621.179173578406,596.7812506720886,610.1515131861433,606.3643849676689,578.6395858876638,597.6082253385634,571.5548660407519,575.6551380724815,549.4952457826831,540.3211814424806,529.8144666547452,526.6947720605394,524.0324735881212,518.5235163832543,555.9434347546553,562.3288217115153,566.1171744344795,553.6670925285879,529.1650801991238,513.3275296426575
MDG,Madagascar,Carbon Intensity,g CO2 / $,96.20191213399627,83.89223219185581,91.31786339520407,107.51157368015421,108.33984647585643,125.33487036670726,127.63514670437387,176.0777753426059,178.4361982003604,160.28004480341096,173.91017877914965,176.80984985812427,224.5189366196849,192.44535216989925,208.63549558227436,293.81829460170707,177.70228474092374,147.94401352098876,182.8360020107839,184.9266198249579,261.5769181349739,184.09176731587547,185.6052801351479,118.06466371171467,154.55101353057688,185.70148476851904,196.67141157072845,219.2301277242355,212.5655365892413,147.05938501554027,145.44634001860445,168.48135978213892,162.937089085465,163.66140789194515,183.43357656221272,186.70280658358493,191.43496988167698,226.91658908045716,230.2929304311754,239.96827185183346,254.28663835075565,214.3524829412959,172.6280189620584,216.86972723737233,218.76766416313052,201.52592617801943,183.9005610056448,179.46963897194934,173.98146314948846,172.24553764263027,188.58190938764463,231.09332737765288,256.1468172016786,288.1041175873503,270.60487969031624,275.65329405099294,276.58175733862385,310.80956683376206,285.4051363205273,314.4548685200027,309.3528880449015,331.34558341372167,315.39416925025665,319.72240858265536,312.4665397719297
MDV,Maldives,Carbon Intensity,g CO2 / $,,,,,,,,,,,0.0,18.52820814585756,18.08967067612922,17.808666080253253,16.843825589553756,36.61262687056133,54.59204185679575,65.42727996870978,85.57453644838424,103.10414307826478,130.43138010995324,126.42690790622113,130.3534291014302,120.75097989761923,108.70040817455299,105.95403844670533,118.41503543050842,108.80819084959934,118.2664343456684,141.46219834848293,163.64794640658576,147.2927041579635,207.12229007710545,165.07301031365088,156.0913200376272,173.96829238857123,187.38434731456928,196.93717179669557,166.92141429168544,220.48096014643326,227.08548909456186,242.17464177367228,288.4777015446945,218.95233367998384,269.1629755995485,274.5722680803225,274.9058843266086,269.24199113930786,265.62319603433565,304.97975840612423,301.00626516547914,292.881469816252,322.20162049612844,297.2173366693583,331.77394056998264,310.54567094501766,326.13203765846407,321.7221721490968,340.0976430564181,365.05037742177717,458.0933700169426,396.4217511508302,386.45090927472836,367.26695604732777,365.3114918907898
MEX,Mexico,Carbon Intensity,g CO2 / $,414.1293188900761,408.09299678475884,380.9641860852599,366.48467363427966,366.56137911161653,346.7248705332259,351.48263284833064,369.6673926474673,352.4023130654159,370.8371066010249,388.3208101802785,414.4116264037553,401.348440017256,405.2381155347375,411.4617820404268,412.7583212927038,442.48454404247974,448.1130031217378,474.8038644427478,468.1632122310306,479.70220096488407,463.81472825922225,497.0612953812288,475.98101993863673,458.2684826993836,467.02345502413533,496.34948432927797,507.1640827151026,500.45053431598194,511.0842601731392,475.869913713817,476.58046202762347,463.81770045391204,458.03612761716505,456.70064965254045,456.9051325846319,443.98603257558887,439.5415015432515,435.2213968180164,429.0366286535032,414.20535829215896,433.1411755622986,437.16915934033136,459.07506016084585,445.93415124699834,461.44590117650176,450.82321789821157,440.78335251971373,436.0980658456757,452.90829724399003,427.8209503681767,437.9460637339032,438.8368256236214,429.8530421324307,409.7315159141775,395.1503270170177,387.77755746652144,369.1884433546455,365.1778251351515,366.4728952691407,366.3170960785949,359.8396851934081,352.36944917790476,344.4766563175572,341.56510705661435
MHL,Marshall Islands,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.70811767314,504.71321547424867,498.36248608793255,480.5605665560755,558.0829728032033,596.5335927863721,600.5820925565193,608.7066313138362,641.654208001868,622.2939324643185,643.352550408241,653.5590189004132,678.1134328358208,666.1818181818182,707.9156908665105,724.110671936759,783.3842394624314,777.2775486152033,756.9402568397543,760.763187429854,770.7106310403639,762.4972617743703,772.2240709927898,777.8769733260751,758.874137015401,751.5897435897435,712.4939231891103,645.0704225352113,663.4676324128565,655.4561717352415,671.2961308005428,695.4918379500696,707.6949578862445
MKD,North Macedonia,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.6106054575755,1138.1008551941973,1312.7537911338832,1284.3590921554303,1359.6461405459056,1378.7980317307704,1619.0515499768999,1431.4933093078164,1581.7392816581967,1380.1068230403248,1272.69679483614,1285.6664527676837,1197.350461287801,1275.3417166037398,1174.989893291605,1171.9411324459018,1121.806861456169,1097.7634579121247,1031.9418877571682,955.8091989443494,917.3865432950328,966.6471757217914,930.7499456898205,796.9267573962538,739.5410365948229,667.6697969693423,638.2067730677479,677.6181571754224,618.123424554024,681.6517970345059,654.7111049457154,585.019044274468,642.1475406087565,627.9293233170807,551.2341984725084
MLI,Mali,Carbon Intensity,g CO2 / $,,,,,,,,101.22058336853343,86.40100298401101,70.23856656518346,82.72161974137362,90.91424261270689,92.82153085704677,102.5588413290643,118.42792606252671,118.87398332771286,104.53271091644237,119.44299831383141,115.7859605375612,113.63682397080831,108.62437789287466,107.97802238566325,107.79614929645649,120.7977209699136,126.43670564090402,97.99719691592385,89.36112550492942,84.27434994484656,84.07815820482729,87.62902046560895,91.25263420908323,82.36754798023873,92.42616910066222,97.38834666150387,102.34779467159437,110.06988225063652,111.60469392380435,119.13861061684214,142.56236925157438,140.7142878603585,154.61427754221594,145.98206043939032,147.39030911628902,139.16606977388966,155.56756840698142,149.20639636775968,147.27878100840067,164.79497492386272,169.61113266621564,156.33259351540357,161.8270865213817,169.7670903480155,182.54498128528547,200.75061418171646,213.49161179280668,218.1264145487103,259.46940738294234,273.83039153870516,284.7727919606344,291.85766523356256,334.16459020502765,378.548019473891,347.2439018751527,318.53085847857875,313.95866018220374
MLT,Malta,Carbon Intensity,g CO2 / $,,,,,,,,,,,699.3609142817182,678.838391072511,815.9929495140403,752.7147620223424,631.2005977192412,473.3218479525085,462.2737215689371,433.85879701071633,454.45554862569674,398.4026059637068,420.38181455131564,455.03472724470225,510.4619214861629,390.2267003729161,528.7099897629266,453.0407653749132,540.1208151611904,648.1743122621191,648.6752506534178,646.5964325924979,680.7713465512968,599.6305543512321,578.246828602259,696.2961497690686,607.1522376966652,526.6509513776645,524.4144875818653,502.6075150283122,472.24475950522657,459.5193721315705,368.3271593628123,411.49559068083204,402.0789442007922,417.9044168108299,400.4992949295132,362.0551176462877,354.5299226326578,346.73886748869285,331.3002794466326,316.1815040414942,304.5191956414729,300.2545824294167,303.99895943267114,252.77362176676914,233.66026125859645,149.6780529448251,116.56790024801587,115.28144871199781,108.28402065179353,110.85679550272495,111.34912422449041,98.92410335503892,104.46084716494508,97.46898666347283,89.93733102350916
MMR,Myanmar,Carbon Intensity,g CO2 / $,962.7184538453853,914.2415666506572,976.4762310698808,787.9474962601383,908.3385847168829,782.7144995159674,846.9473001715097,1160.0985233238475,837.9823425869075,890.4867839038188,1217.82794023576,1293.0630511447703,1211.524279043045,1026.4688184952436,1108.3205424087066,1044.0832817697021,1050.7858549138032,1047.0624071231982,979.2667271195235,919.9884107661525,923.1730082034354,885.9982732829316,832.4976950486504,822.3853787301107,891.9842250489477,884.0738495111168,904.340474986801,689.2866648878629,642.7996514733602,671.2605526855916,624.9006933667304,614.3953121019274,655.667821482028,677.210082842842,733.5743804897575,765.7581260714726,750.2364226437709,732.9898885125077,750.8389084239765,751.409001147957,755.679600645775,588.1254146433849,552.9954754923482,520.5885402538082,576.1770378953892,466.24560173125957,457.6532519411986,409.5303341676415,282.5841556306489,267.09483941979266,313.15658333756875,341.6936462893781,248.95551582410647,246.8721616642627,284.48979108799614,367.06611566655727,335.0791459150433,352.8757434111738,477.95100134778073,443.17501774948556,501.3368635317829,482.44474562249286,500.9946614310793,498.65871677308087,500.5515801368099
MNE,Montenegro,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.5561587459554,689.901568303405,525.1159522498899,565.3001376311605,600.2982470837023,630.1492804564456,658.2631254650777,688.1527143172997,628.099720314271,617.0221181265601,575.6290103030302,680.3971104521273,466.2641648190606,653.5897234235937,629.3173634053122,594.7502665668396,558.2001939902743,537.206796408035,552.1215856957095,482.7617921902001,481.1351872672231,523.2963772573663,518.1964964990506,593.7499065905178,526.8417096559506,512.4275540505026,464.8272490168954,445.37832296169563
MNG,Mongolia,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,,2662.479605274111,2493.748614384886,2446.4143592118176,2129.002423664063,2820.5793444057467,2749.9702284528203,2903.8575935768436,3029.0249384526937,2645.988650756725,2558.4789402055726,3422.7441727096975,3451.088395625045,2994.181300799006,2508.036582944094,2349.3926946359347,2326.8688250525374,2149.1974781442113,2081.4869675088185,1983.9954464946204,1946.9163564699145,1985.7596037783985,1991.4083632067614,1801.5673864462049,1744.8011536552674,1629.478858615299,1636.0889372758145,1911.9897651373658,1749.8448000235292,1937.7351504700982,1925.560707899936,2547.0984847606896,3714.0671357917477,4132.798921783051,2610.602954931612,2003.3435081386694,2173.2474262424757,2740.3789969119025,3376.3436919877745,3324.19257769915,3139.8472159556954,2616.1320792079077,2800.394950259477,2848.0141259808734,2747.2752410001717
MOZ,Mozambique,Carbon Intensity,g CO2 / $,,,,,,,,,,,,,,,,,,,,,1121.5583596381773,827.8858237402544,905.3478349349273,831.6522874451315,687.5811970863235,511.389822125115,450.6497338273465,392.73699749920604,373.9155654105272,360.9824804290422,354.24550723767953,309.9876438516697,365.9455838607427,366.1826450220244,331.26773728518066,334.1121980187943,291.37839386147317,279.30742693118276,240.44992392638673,225.95569763299574,253.71792203072596,264.28910420225253,238.3624253726802,268.3776892820791,249.15802970556706,222.51131996293273,219.14059639240423,232.61411169512786,216.740532668642,228.93453597727324,232.07649989936726,255.13978488448612,232.07861531966321,255.36856865364896,537.8886343022716,415.23568088251557,503.6881596431582,396.4490017792869,388.9099144662819,384.83448449245276,348.0285062688116,414.027477735913,477.55787819829214,443.07890483814,412.0209736427314
MRT,Mauritania,Carbon Intensity,g CO2 / $,,44.736466626910904,58.079522603831045,83.65412352438061,87.35065951255524,103.41732682961522,114.90391145380032,122.26736111701543,131.50103721690843,152.2024811706677,212.02294626415676,193.95134771009327,218.68592618123185,240.4657414858714,221.08998138134925,245.41497379483135,229.34597667688084,251.97174120365966,264.91275428592223,262.34312194235633,264.554153488706,257.1514326830132,366.90566458873576,375.7081329520909,360.93813936868685,263.5686287331849,142.0725187637818,1209.699100460573,1167.7390748266976,981.1131247924484,304.1419188283101,303.99795807145676,310.99641233047834,300.81587887551734,321.2322404397333,309.4353851628917,306.1436549349869,323.4488505253441,313.6364753096412,308.7192564697607,326.68124133145966,346.6464075153475,364.3614825687867,350.7459454103349,360.6573630000448,343.8769070911152,314.19507512128206,363.4167717638924,379.8033915106293,417.05385164558885,422.8086557101627,431.6684461360835,454.20942165845145,386.44598569406713,437.909362556301,486.87408853728084,420.1792878756572,539.6370968606587,639.2212660517978,643.2997836416905,669.1734687621562,625.0881127616396,685.1774179045876,615.1603241463924,608.1787042129498
MUS,Mauritius,Carbon Intensity,g CO2 / $,187.67237144977636,159.00195947763126,213.39926102610582,154.7803506043615,244.9748864213695,234.55969251078795,219.79423734952084,381.82070347959154,524.652662281733,448.2654450275314,392.37420641864645,298.8209774982873,480.0990448150909,421.8885295866262,396.10624947680367,334.3939312411827,283.63866390210757,275.6595391297653,260.937921261827,263.7980426723386,262.34822700404413,227.7667837785222,199.85214719609252,236.87119139707855,237.34537033747074,250.46266728204168,257.7918500360911,275.8381054243472,236.94110101357026,279.37976743667974,362.3638799393939,360.88777884692206,380.45965281800187,376.04469128312826,330.5189306269845,356.9931776653787,360.46000256446877,349.39639466115483,357.80228609561544,389.92920120981216,399.56309119322196,411.37717527752557,407.9495105442807,408.61834487992286,395.41183999862136,414.3142054523523,435.08339656065965,418.16657981330485,405.46891710891333,386.3503066940654,390.6306764857833,375.6780212247421,367.4018014811982,364.65552031060116,363.2382062783962,350.6149708535266,348.15299728294747,350.2263405815521,330.48335320273526,326.2153404127909,320.54316258595895,323.7425061655776,324.0186299725673,327.92905265943585,319.0979373061509
MWI,Malawi,Carbon Intensity,g CO2 / $,464.0225471867353,367.13682473316254,352.28857030887696,343.4790476318274,318.1084808156401,295.54471942620575,321.3798253611897,256.02182489187027,276.67122477741117,256.3239457498151,304.2196843435166,289.20783387886024,296.06707975471414,302.958433943702,271.77239069302476,269.79425224623384,258.60410666141956,269.7201980058876,258.45649573149836,235.36970762123315,261.4222963372597,234.73191069348835,224.91882294354065,210.06983886760187,193.01361041997404,184.618936487181,183.73414415755667,178.38716570519384,171.7492121663493,176.31342945999265,218.20995060960124,214.42868710798373,231.31881474654335,235.39239873658042,269.16404418084625,230.93185387775083,219.10458999073185,210.7985564939811,199.25641348440772,191.55284703933998,180.28768329728135,172.6876911105367,187.04733872341055,189.06147665849386,176.76109330179256,160.46741800417684,154.35360537547976,152.05802134558846,153.4877903175794,144.3691942355826,129.05110222941715,130.7877576028426,129.20666385949806,131.93553415113132,113.1880582388533,113.87949344372603,124.06826490292535,121.39173442098979,164.78911863237937,156.36717927594165,170.9388406827136,147.24736687930266,156.21365230566235,157.66815861887105,157.25585929965646
